tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
1283,2013-07-01 7:54,2013-07-01 8:15,426,West St & Chambers St,40.71754834,-74.01322069,470,W 20 St & 8 Ave,40.74345335,-74.00004031,19308,Subscriber,1966,2
339,2013-07-01 7:54,2013-07-01 7:59,519,Pershing Square N,40.75188406,-73.97770164,472,E 32 St & Park Ave,40.7457121,-73.98194829,14974,Subscriber,1965,1
1334,2013-07-01 7:54,2013-07-01 8:16,350,Clinton St & Grand St,40.71559509,-73.9870295,501,FDR Drive & E 35 St,40.744219,-73.97121214,19107,Subscriber,1982,1
437,2013-07-01 7:54,2013-07-01 8:01,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,15122,Subscriber,1983,2
912,2013-07-01 7:54,2013-07-01 8:09,326,E 11 St & 1 Ave,40.72953837,-73.98426726,444,Broadway & W 24 St,40.7423543,-73.98915076,18531,Subscriber,1982,2
401,2013-07-01 7:54,2013-07-01 8:01,332,Cherry St,40.71219906,-73.97948148,311,Norfolk St & Broome St,40.7172274,-73.98802084,18134,Subscriber,1981,1
39079,2013-07-01 7:54,2013-07-01 18:45,499,Broadway & W 60 St,40.76915505,-73.98191841,376,John St & William St,40.70862144,-74.00722156,15020,Subscriber,1985,1
2041,2013-07-01 7:54,2013-07-01 8:28,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,174,E 25 St & 1 Ave,40.7381765,-73.97738662,16401,Subscriber,1974,2
448,2013-07-01 7:54,2013-07-01 8:01,340,Madison St & Clinton St,40.71269042,-73.98776323,332,Cherry St,40.71219906,-73.97948148,20014,Subscriber,1992,2
522,2013-07-01 7:54,2013-07-01 8:03,524,W 43 St & 6 Ave,40.75527307,-73.98316936,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19944,Subscriber,1981,1
285,2013-07-01 7:54,2013-07-01 7:59,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,19698,Subscriber,1969,2
137,2013-07-01 7:54,2013-07-01 7:56,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15876,Subscriber,1981,1
338,2013-07-01 7:54,2013-07-01 8:00,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,18014,Subscriber,1981,2
1591,2013-07-01 7:54,2013-07-01 8:21,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,449,W 52 St & 9 Ave,40.76461837,-73.98789473,14981,Subscriber,1979,1
1177,2013-07-01 7:54,2013-07-01 8:14,523,W 38 St & 8 Ave,40.75466591,-73.99138152,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,16105,Subscriber,1984,1
1725,2013-07-01 7:54,2013-07-01 8:23,340,Madison St & Clinton St,40.71269042,-73.98776323,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,15495,Subscriber,1977,1
364,2013-07-01 7:54,2013-07-01 8:00,468,Broadway & W 55 St,40.7652654,-73.98192338,520,W 52 St & 5 Ave,40.75992262,-73.97648516,16043,Subscriber,1969,1
1207,2013-07-01 7:54,2013-07-01 8:15,349,Rivington St & Ridge St,40.71850211,-73.98329859,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19809,Subscriber,1984,1
1148,2013-07-01 7:54,2013-07-01 8:14,224,Spruce St & Nassau St,40.71146364,-74.00552427,497,E 17 St & Broadway,40.73704984,-73.99009296,18019,Subscriber,1986,2
1046,2013-07-01 7:55,2013-07-01 8:12,346,Bank St & Hudson St,40.73652889,-74.00618026,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,17972,Subscriber,1982,2
1606,2013-07-01 7:55,2013-07-01 8:22,173,Broadway & W 49 St,40.76064679,-73.98442659,312,Allen St & E Houston St,40.722055,-73.989111,19586,Subscriber,1978,1
411,2013-07-01 7:55,2013-07-01 8:02,454,E 51 St & 1 Ave,40.75455731,-73.96592976,510,W 51 St & 6 Ave,40.7606597,-73.98042047,16223,Subscriber,1975,1
1303,2013-07-01 7:55,2013-07-01 8:17,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,195,Liberty St & Broadway,40.70905623,-74.01043382,18176,Subscriber,1981,1
1979,2013-07-01 7:55,2013-07-01 8:28,383,Greenwich Ave & Charles St,40.735238,-74.000271,474,5 Ave & E 29 St,40.7451677,-73.98683077,17043,Subscriber,1969,1
419,2013-07-01 7:55,2013-07-01 8:02,290,2 Ave & E 58 St,40.76020258,-73.96478473,352,W 56 St & 6 Ave,40.76340613,-73.97722479,20219,Subscriber,1974,1
1155,2013-07-01 7:55,2013-07-01 8:14,499,Broadway & W 60 St,40.76915505,-73.98191841,533,Broadway & W 39 St,40.75299641,-73.98721619,16899,Customer,\N,0
1145,2013-07-01 7:55,2013-07-01 8:14,499,Broadway & W 60 St,40.76915505,-73.98191841,243,Fulton St & Rockwell Pl,40.687979,-73.978474,16063,Customer,\N,0
1193,2013-07-01 7:55,2013-07-01 8:15,521,8 Ave & W 31 St,40.75044999,-73.99481051,290,2 Ave & E 58 St,40.76020258,-73.96478473,17856,Subscriber,1973,1
3376,2013-07-01 7:55,2013-07-01 8:51,447,8 Ave & W 52 St,40.76370739,-73.9851615,415,Pearl St & Hanover Square,40.7047177,-74.00926027,18187,Subscriber,1976,1
415,2013-07-01 7:55,2013-07-01 8:02,317,E 6 St & Avenue B,40.72453734,-73.98185424,311,Norfolk St & Broome St,40.7172274,-73.98802084,15078,Subscriber,1981,2
464,2013-07-01 7:55,2013-07-01 8:03,362,Broadway & W 37 St,40.75172632,-73.98753523,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,15878,Subscriber,1984,1
241,2013-07-01 7:55,2013-07-01 7:59,493,W 45 St & 6 Ave,40.7568001,-73.98291153,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15317,Subscriber,1965,1
366,2013-07-01 7:55,2013-07-01 8:02,468,Broadway & W 55 St,40.7652654,-73.98192338,477,W 41 St & 8 Ave,40.75640548,-73.9900262,18078,Subscriber,1987,1
993,2013-07-01 7:55,2013-07-01 8:12,521,8 Ave & W 31 St,40.75044999,-73.99481051,455,1 Ave & E 44 St,40.75001986,-73.96905301,19323,Subscriber,1958,1
1028,2013-07-01 7:55,2013-07-01 8:13,305,E 58 St & 3 Ave,40.76095756,-73.96724467,486,Broadway & W 29 St,40.7462009,-73.98855723,19888,Subscriber,1967,1
462,2013-07-01 7:55,2013-07-01 8:03,280,E 10 St & 5 Ave,40.73331967,-73.99510132,445,E 10 St & Avenue A,40.72740794,-73.98142006,16261,Subscriber,1954,1
634,2013-07-01 7:56,2013-07-01 8:06,345,W 13 St & 6 Ave,40.73649403,-73.99704374,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,18298,Subscriber,1970,1
272,2013-07-01 7:56,2013-07-01 8:00,465,Broadway & W 41 St,40.75513557,-73.98658032,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,18850,Subscriber,1977,1
616,2013-07-01 7:56,2013-07-01 8:06,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,448,W 37 St & 10 Ave,40.75660359,-73.9979009,20212,Subscriber,1957,1
494,2013-07-01 7:56,2013-07-01 8:04,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,18732,Subscriber,1968,2
684,2013-07-01 7:56,2013-07-01 8:07,521,8 Ave & W 31 St,40.75044999,-73.99481051,450,W 49 St & 8 Ave,40.76227205,-73.98788205,20225,Subscriber,1977,1
750,2013-07-01 7:56,2013-07-01 8:08,362,Broadway & W 37 St,40.75172632,-73.98753523,359,E 47 St & Park Ave,40.75510267,-73.97498696,18047,Subscriber,1966,1
275,2013-07-01 7:56,2013-07-01 8:00,368,Carmine St & 6 Ave,40.73038599,-74.00214988,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17708,Subscriber,1986,1
395,2013-07-01 7:56,2013-07-01 8:02,507,E 25 St & 2 Ave,40.73912601,-73.97973776,297,E 15 St & 3 Ave,40.734232,-73.986923,16469,Subscriber,1985,1
480,2013-07-01 7:56,2013-07-01 8:04,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,390,Duffield St & Willoughby St,40.69221589,-73.9842844,19113,Subscriber,1967,2
678,2013-07-01 7:56,2013-07-01 8:07,458,11 Ave & W 27 St,40.751396,-74.005226,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17120,Subscriber,1990,2
616,2013-07-01 7:56,2013-07-01 8:06,379,W 31 St & 7 Ave,40.749156,-73.9916,520,W 52 St & 5 Ave,40.75992262,-73.97648516,17826,Subscriber,1985,1
667,2013-07-01 7:56,2013-07-01 8:07,282,Kent Ave & S 11 St,40.70827295,-73.96834101,282,Kent Ave & S 11 St,40.70827295,-73.96834101,18343,Subscriber,1969,1
687,2013-07-01 7:56,2013-07-01 8:08,379,W 31 St & 7 Ave,40.749156,-73.9916,536,1 Ave & E 30 St,40.74144387,-73.97536082,17252,Subscriber,1975,1
181,2013-07-01 7:56,2013-07-01 7:59,116,W 17 St & 8 Ave,40.74177603,-74.00149746,404,9 Ave & W 14 St,40.7405826,-74.00550867,19301,Subscriber,1978,1
269,2013-07-01 7:56,2013-07-01 8:01,345,W 13 St & 6 Ave,40.73649403,-73.99704374,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,18948,Subscriber,1986,2
558,2013-07-01 7:56,2013-07-01 8:06,533,Broadway & W 39 St,40.75299641,-73.98721619,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,20292,Subscriber,1976,1
1131,2013-07-01 7:56,2013-07-01 8:15,432,E 7 St & Avenue A,40.72621788,-73.98379855,519,Pershing Square N,40.75188406,-73.97770164,14771,Customer,\N,0
1168,2013-07-01 7:56,2013-07-01 8:16,457,Broadway & W 58 St,40.76695317,-73.98169333,469,Broadway & W 53 St,40.76344058,-73.98268129,18572,Subscriber,1952,1
1833,2013-07-01 7:56,2013-07-01 8:27,515,W 43 St & 10 Ave,40.76009437,-73.99461843,152,Warren St & Church St,40.71473993,-74.00910627,19014,Subscriber,1957,2
434,2013-07-01 7:56,2013-07-01 8:04,524,W 43 St & 6 Ave,40.75527307,-73.98316936,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,16792,Subscriber,1961,1
906,2013-07-01 7:56,2013-07-01 8:11,475,E 16 St & Irving Pl,40.73524276,-73.98758561,514,12 Ave & W 40 St,40.76087502,-74.00277668,15006,Subscriber,1980,1
921,2013-07-01 7:56,2013-07-01 8:12,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,19435,Subscriber,1988,2
270,2013-07-01 7:56,2013-07-01 8:01,524,W 43 St & 6 Ave,40.75527307,-73.98316936,173,Broadway & W 49 St,40.76064679,-73.98442659,19471,Subscriber,1980,1
380,2013-07-01 7:56,2013-07-01 8:03,363,West Thames St,40.70834698,-74.01713445,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19001,Subscriber,1983,1
1435,2013-07-01 7:56,2013-07-01 8:20,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,319,Park Pl & Church St,40.71336124,-74.00937622,17343,Subscriber,1969,2
385,2013-07-01 7:56,2013-07-01 8:03,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,16182,Subscriber,1983,1
364,2013-07-01 7:56,2013-07-01 8:03,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,524,W 43 St & 6 Ave,40.75527307,-73.98316936,14946,Subscriber,1973,1
399,2013-07-01 7:56,2013-07-01 8:03,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,16992,Subscriber,1985,1
625,2013-07-01 7:56,2013-07-01 8:07,173,Broadway & W 49 St,40.76064679,-73.98442659,444,Broadway & W 24 St,40.7423543,-73.98915076,15429,Subscriber,1979,1
333,2013-07-01 7:57,2013-07-01 8:02,262,Washington Park,40.69178232,-73.97372989,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,19106,Subscriber,1984,2
1469,2013-07-01 7:57,2013-07-01 8:21,486,Broadway & W 29 St,40.7462009,-73.98855723,195,Liberty St & Broadway,40.70905623,-74.01043382,15032,Customer,\N,0
250,2013-07-01 7:57,2013-07-01 8:01,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,528,2 Ave & E 31 St,40.74290902,-73.97706058,15346,Subscriber,1976,1
1357,2013-07-01 7:57,2013-07-01 8:19,308,St James Pl & Oliver St,40.71307916,-73.99851193,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15800,Customer,\N,0
832,2013-07-01 7:57,2013-07-01 8:11,477,W 41 St & 8 Ave,40.75640548,-73.9900262,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,20072,Subscriber,1968,1
435,2013-07-01 7:57,2013-07-01 8:04,303,Mercer St & Spring St,40.72362738,-73.99949601,254,W 11 St & 6 Ave,40.73532427,-73.99800419,15247,Subscriber,1970,1
115,2013-07-01 7:57,2013-07-01 7:59,146,Hudson St & Reade St,40.71625008,-74.0091059,147,Greenwich St & Warren St,40.71542197,-74.01121978,20332,Subscriber,1988,1
109,2013-07-01 7:57,2013-07-01 7:59,447,8 Ave & W 52 St,40.76370739,-73.9851615,447,8 Ave & W 52 St,40.76370739,-73.9851615,15064,Subscriber,1972,2
595,2013-07-01 7:57,2013-07-01 8:07,495,W 47 St & 10 Ave,40.76269882,-73.99301222,520,W 52 St & 5 Ave,40.75992262,-73.97648516,19789,Subscriber,1990,2
625,2013-07-01 7:57,2013-07-01 8:08,533,Broadway & W 39 St,40.75299641,-73.98721619,486,Broadway & W 29 St,40.7462009,-73.98855723,16742,Subscriber,1965,1
831,2013-07-01 7:57,2013-07-01 8:11,523,W 38 St & 8 Ave,40.75466591,-73.99138152,518,E 39 St & 2 Ave,40.74780373,-73.9734419,18270,Subscriber,1987,1
563,2013-07-01 7:57,2013-07-01 8:07,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17827,Subscriber,1947,1
392,2013-07-01 7:57,2013-07-01 8:04,476,E 31 St & 3 Ave,40.74394314,-73.97966069,485,W 37 St & 5 Ave,40.75038009,-73.98338988,19494,Subscriber,1948,1
266,2013-07-01 7:57,2013-07-01 8:02,325,E 19 St & 3 Ave,40.73624527,-73.98473765,402,Broadway & E 22 St,40.7403432,-73.98955109,19694,Subscriber,1985,1
391,2013-07-01 7:58,2013-07-01 8:04,434,9 Ave & W 18 St,40.74317449,-74.00366443,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,18127,Customer,\N,0
561,2013-07-01 7:58,2013-07-01 8:07,459,W 20 St & 11 Ave,40.746745,-74.007756,2012,E 27 St & 1 Ave,40.739445,-73.976806,19386,Subscriber,1967,1
424,2013-07-01 7:58,2013-07-01 8:05,483,E 12 St & 3 Ave,40.73223272,-73.98889957,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18685,Subscriber,1984,1
1215,2013-07-01 7:58,2013-07-01 8:18,432,E 7 St & Avenue A,40.72621788,-73.98379855,490,8 Ave & W 33 St,40.751551,-73.993934,16528,Customer,\N,0
1686,2013-07-01 7:58,2013-07-01 8:26,519,Pershing Square N,40.75188406,-73.97770164,514,12 Ave & W 40 St,40.76087502,-74.00277668,18509,Subscriber,1965,1
2158,2013-07-01 7:58,2013-07-01 8:34,335,Washington Pl & Broadway,40.72903917,-73.99404649,440,E 45 St & 3 Ave,40.75255434,-73.97282625,18804,Customer,\N,0
318,2013-07-01 7:58,2013-07-01 8:03,485,W 37 St & 5 Ave,40.75038009,-73.98338988,476,E 31 St & 3 Ave,40.74394314,-73.97966069,15361,Subscriber,1987,1
507,2013-07-01 7:58,2013-07-01 8:06,490,8 Ave & W 33 St,40.751551,-73.993934,463,9 Ave & W 16 St,40.74206539,-74.00443172,18272,Subscriber,1981,1
889,2013-07-01 7:58,2013-07-01 8:13,490,8 Ave & W 33 St,40.751551,-73.993934,527,E 33 St & 1 Ave,40.74315566,-73.97434726,19140,Subscriber,1983,1
577,2013-07-01 7:58,2013-07-01 8:08,546,E 30 St & Park Ave S,40.74444921,-73.98303529,490,8 Ave & W 33 St,40.751551,-73.993934,15909,Subscriber,1979,1
441,2013-07-01 7:58,2013-07-01 8:05,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,486,Broadway & W 29 St,40.7462009,-73.98855723,19530,Subscriber,1955,1
519,2013-07-01 7:58,2013-07-01 8:07,504,1 Ave & E 15 St,40.73221853,-73.98165557,527,E 33 St & 1 Ave,40.74315566,-73.97434726,18028,Subscriber,1987,2
702,2013-07-01 7:58,2013-07-01 8:10,440,E 45 St & 3 Ave,40.75255434,-73.97282625,520,W 52 St & 5 Ave,40.75992262,-73.97648516,18211,Subscriber,1975,1
1161,2013-07-01 7:58,2013-07-01 8:17,515,W 43 St & 10 Ave,40.76009437,-73.99461843,442,W 27 St & 7 Ave,40.746647,-73.993915,16205,Subscriber,1988,2
291,2013-07-01 7:58,2013-07-01 8:03,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,383,Greenwich Ave & Charles St,40.735238,-74.000271,15188,Subscriber,1984,2
555,2013-07-01 7:58,2013-07-01 8:07,362,Broadway & W 37 St,40.75172632,-73.98753523,538,W 49 St & 5 Ave,40.75795248,-73.97787642,20057,Subscriber,1984,1
558,2013-07-01 7:58,2013-07-01 8:08,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,15647,Subscriber,1958,1
1192,2013-07-01 7:58,2013-07-01 8:18,490,8 Ave & W 33 St,40.751551,-73.993934,385,E 55 St & 2 Ave,40.75797322,-73.96603308,16416,Subscriber,1953,1
1507,2013-07-01 7:58,2013-07-01 8:23,432,E 7 St & Avenue A,40.72621788,-73.98379855,493,W 45 St & 6 Ave,40.7568001,-73.98291153,15602,Subscriber,1984,1
642,2013-07-01 7:58,2013-07-01 8:09,439,E 4 St & 2 Ave,40.7262807,-73.98978041,386,Centre St & Worth St,40.71494807,-74.00234482,16180,Subscriber,1986,1
1067,2013-07-01 7:58,2013-07-01 8:16,527,E 33 St & 1 Ave,40.74315566,-73.97434726,513,W 56 St & 10 Ave,40.768254,-73.988639,18731,Customer,\N,0
609,2013-07-01 7:58,2013-07-01 8:09,545,E 23 St & 1 Ave,40.736502,-73.97809472,455,1 Ave & E 44 St,40.75001986,-73.96905301,18734,Subscriber,1978,2
472,2013-07-01 7:58,2013-07-01 8:06,293,Lafayette St & E 8 St,40.73028666,-73.9907647,383,Greenwich Ave & Charles St,40.735238,-74.000271,15830,Subscriber,1989,2
198,2013-07-01 7:59,2013-07-01 8:02,453,W 22 St & 8 Ave,40.74475148,-73.99915362,521,8 Ave & W 31 St,40.75044999,-73.99481051,19499,Subscriber,1980,1
987,2013-07-01 7:59,2013-07-01 8:15,476,E 31 St & 3 Ave,40.74394314,-73.97966069,146,Hudson St & Reade St,40.71625008,-74.0091059,16811,Subscriber,1967,1
1885,2013-07-01 7:59,2013-07-01 8:30,487,E 20 St & FDR Drive,40.73314259,-73.97573881,376,John St & William St,40.70862144,-74.00722156,14779,Subscriber,1962,1
338,2013-07-01 7:59,2013-07-01 8:04,529,W 42 St & 8 Ave,40.7575699,-73.99098507,500,Broadway & W 51 St,40.76228826,-73.98336183,15081,Subscriber,1987,1
1661,2013-07-01 7:59,2013-07-01 8:26,137,E 56 St & Madison Ave,40.761628,-73.972924,267,Broadway & W 36 St,40.75097711,-73.98765428,17155,Subscriber,1970,1
565,2013-07-01 7:59,2013-07-01 8:08,490,8 Ave & W 33 St,40.751551,-73.993934,153,E 40 St & 5 Ave,40.75206231,-73.9816324,17302,Customer,\N,0
552,2013-07-01 7:59,2013-07-01 8:08,251,Mott St & Prince St,40.72317958,-73.99480012,251,Mott St & Prince St,40.72317958,-73.99480012,15768,Subscriber,1960,1
267,2013-07-01 7:59,2013-07-01 8:03,527,E 33 St & 1 Ave,40.74315566,-73.97434726,546,E 30 St & Park Ave S,40.74444921,-73.98303529,20042,Subscriber,1987,2
611,2013-07-01 7:59,2013-07-01 8:09,405,Washington St & Gansevoort St,40.739323,-74.008119,490,8 Ave & W 33 St,40.751551,-73.993934,15679,Customer,\N,0
684,2013-07-01 7:59,2013-07-01 8:10,432,E 7 St & Avenue A,40.72621788,-73.98379855,474,5 Ave & E 29 St,40.7451677,-73.98683077,17266,Subscriber,1989,1
755,2013-07-01 7:59,2013-07-01 8:12,251,Mott St & Prince St,40.72317958,-73.99480012,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,18700,Subscriber,1984,1
614,2013-07-01 7:59,2013-07-01 8:09,545,E 23 St & 1 Ave,40.736502,-73.97809472,518,E 39 St & 2 Ave,40.74780373,-73.9734419,14548,Customer,\N,0
928,2013-07-01 7:59,2013-07-01 8:15,490,8 Ave & W 33 St,40.751551,-73.993934,468,Broadway & W 55 St,40.7652654,-73.98192338,18419,Customer,\N,0
763,2013-07-01 7:59,2013-07-01 8:12,499,Broadway & W 60 St,40.76915505,-73.98191841,164,E 47 St & 2 Ave,40.75323098,-73.97032517,20075,Subscriber,1990,1
869,2013-07-01 7:59,2013-07-01 8:14,483,E 12 St & 3 Ave,40.73223272,-73.98889957,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15118,Customer,\N,0
525,2013-07-01 7:59,2013-07-01 8:08,528,2 Ave & E 31 St,40.74290902,-73.97706058,520,W 52 St & 5 Ave,40.75992262,-73.97648516,17522,Subscriber,1967,1
401,2013-07-01 7:59,2013-07-01 8:06,524,W 43 St & 6 Ave,40.75527307,-73.98316936,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15876,Subscriber,1973,1
882,2013-07-01 7:59,2013-07-01 8:14,445,E 10 St & Avenue A,40.72740794,-73.98142006,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16985,Subscriber,1962,2
246,2013-07-01 7:59,2013-07-01 8:03,352,W 56 St & 6 Ave,40.76340613,-73.97722479,457,Broadway & W 58 St,40.76695317,-73.98169333,19378,Subscriber,1970,1
1448,2013-07-01 7:59,2013-07-01 8:23,480,W 53 St & 10 Ave,40.76669671,-73.99061728,496,E 16 St & 5 Ave,40.73726186,-73.99238967,17405,Subscriber,1988,1
418,2013-07-01 7:59,2013-07-01 8:06,317,E 6 St & Avenue B,40.72453734,-73.98185424,392,Jay St & Tech Pl,40.695065,-73.987167,17838,Subscriber,1969,1
4047,2013-07-01 7:59,2013-07-01 9:07,519,Pershing Square N,40.75188406,-73.97770164,387,Centre St & Chambers St,40.71273266,-74.0046073,18265,Customer,\N,0
333,2013-07-01 8:00,2013-07-01 8:05,305,E 58 St & 3 Ave,40.76095756,-73.96724467,260,Broad St & Bridge St,40.70365182,-74.01167797,16057,Subscriber,1984,1
841,2013-07-01 8:00,2013-07-01 8:14,168,W 18 St & 6 Ave,40.73971301,-73.99456405,472,E 32 St & Park Ave,40.7457121,-73.98194829,19791,Subscriber,1960,2
279,2013-07-01 8:00,2013-07-01 8:04,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,545,E 23 St & 1 Ave,40.736502,-73.97809472,15522,Subscriber,1968,1
1716,2013-07-01 8:00,2013-07-01 8:28,360,William St & Pine St,40.70717936,-74.00887308,494,W 26 St & 8 Ave,40.74734825,-73.99723551,15982,Subscriber,1988,1
661,2013-07-01 8:00,2013-07-01 8:11,466,W 25 St & 6 Ave,40.74395411,-73.99144871,493,W 45 St & 6 Ave,40.7568001,-73.98291153,19556,Subscriber,1978,2
1062,2013-07-01 8:00,2013-07-01 8:18,490,8 Ave & W 33 St,40.751551,-73.993934,475,E 16 St & Irving Pl,40.73524276,-73.98758561,16872,Subscriber,1978,1
391,2013-07-01 8:00,2013-07-01 8:07,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,456,E 53 St & Madison Ave,40.7597108,-73.97402311,16540,Subscriber,1986,1
551,2013-07-01 8:00,2013-07-01 8:09,516,E 47 St & 1 Ave,40.75206862,-73.96784384,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,15529,Subscriber,1963,1
1166,2013-07-01 8:00,2013-07-01 8:20,518,E 39 St & 2 Ave,40.74780373,-73.9734419,127,Barrow St & Hudson St,40.73172428,-74.00674436,16070,Subscriber,1976,1
581,2013-07-01 8:00,2013-07-01 8:10,524,W 43 St & 6 Ave,40.75527307,-73.98316936,518,E 39 St & 2 Ave,40.74780373,-73.9734419,14991,Subscriber,1974,1
965,2013-07-01 8:00,2013-07-01 8:16,428,E 3 St & 1 Ave,40.72467721,-73.98783413,337,Old Slip & Front St,40.7037992,-74.00838676,15857,Subscriber,1982,1
1173,2013-07-01 8:00,2013-07-01 8:20,2003,1 Ave & E 18 St,40.73416059,-73.98024289,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,18228,Customer,\N,0
410,2013-07-01 8:01,2013-07-01 8:07,494,W 26 St & 8 Ave,40.74734825,-73.99723551,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17708,Subscriber,1953,1
1752,2013-07-01 8:01,2013-07-01 8:30,348,W Broadway & Spring St,40.72490985,-74.00154702,388,W 26 St & 10 Ave,40.74971775,-74.00295035,18644,Subscriber,1955,1
326,2013-07-01 8:01,2013-07-01 8:06,326,E 11 St & 1 Ave,40.72953837,-73.98426726,285,Broadway & E 14 St,40.73454567,-73.99074142,19039,Subscriber,1983,1
2290,2013-07-01 8:01,2013-07-01 8:39,448,W 37 St & 10 Ave,40.75660359,-73.9979009,233,Joralemon St & Adams St,40.69246277,-73.98963911,17452,Subscriber,1960,1
769,2013-07-01 8:01,2013-07-01 8:14,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,470,W 20 St & 8 Ave,40.74345335,-74.00004031,16126,Subscriber,1980,1
1617,2013-07-01 8:01,2013-07-01 8:28,358,Christopher St & Greenwich St,40.73291553,-74.00711384,486,Broadway & W 29 St,40.7462009,-73.98855723,16238,Subscriber,1990,1
721,2013-07-01 8:01,2013-07-01 8:13,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,382,University Pl & E 14 St,40.73492695,-73.99200509,18948,Subscriber,1977,2
933,2013-07-01 8:01,2013-07-01 8:16,476,E 31 St & 3 Ave,40.74394314,-73.97966069,510,W 51 St & 6 Ave,40.7606597,-73.98042047,15459,Subscriber,1968,2
670,2013-07-01 8:01,2013-07-01 8:12,494,W 26 St & 8 Ave,40.74734825,-73.99723551,2003,1 Ave & E 18 St,40.73416059,-73.98024289,18268,Subscriber,1970,1
295,2013-07-01 8:01,2013-07-01 8:06,509,9 Ave & W 22 St,40.7454973,-74.00197139,482,W 15 St & 7 Ave,40.73935542,-73.99931783,15412,Subscriber,1981,1
426,2013-07-01 8:01,2013-07-01 8:08,513,W 56 St & 10 Ave,40.768254,-73.988639,520,W 52 St & 5 Ave,40.75992262,-73.97648516,18840,Subscriber,1981,1
1573,2013-07-01 8:01,2013-07-01 8:27,501,FDR Drive & E 35 St,40.744219,-73.97121214,259,South St & Whitehall St,40.70122128,-74.01234218,18891,Subscriber,1982,1
601,2013-07-01 8:01,2013-07-01 8:11,534,Water - Whitehall Plaza,40.70255065,-74.0127234,224,Spruce St & Nassau St,40.71146364,-74.00552427,19503,Subscriber,1953,2
1724,2013-07-01 8:01,2013-07-01 8:30,468,Broadway & W 55 St,40.7652654,-73.98192338,328,Watts St & Greenwich St,40.72405549,-74.00965965,15041,Subscriber,1974,1
